Model,Tumor Type,Treatment
X-2487,BRCA,BGJ398
X-2487,BRCA,BGJ398
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BKM120
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LJM716
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719 + LEE011
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,BYL719
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CGM097
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,CLR457
X-2487,BRCA,HDM201
X-2487,BRCA,HDM201
X-2487,BRCA,HDM201
X-2487,BRCA,HDM201
X-2487,BRCA,HDM201
X-2487,BRCA,HDM201
X-2487,BRCA,HDM201
X-2487,BRCA,INC424
X-2487,BRCA,INC424
X-2487,BRCA,INC424
X-2487,BRCA,INC424
X-2487,BRCA,INC424
X-2487,BRCA,INC424
X-2487,BRCA,INC424
X-2487,BRCA,INC424
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011 + everolimus
X-2487,BRCA,LEE011
X-2487,BRCA,LEE011
X-2487,BRCA,LEE011
X-2487,BRCA,LEE011
X-2487,BRCA,LEE011
X-2487,BRCA,LEE011
X-2487,BRCA,LEE011
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LFA102
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716 + trastuzumab
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LJM716
X-2487,BRCA,LKA136
X-2487,BRCA,LKA136
X-2487,BRCA,LKA136
X-2487,BRCA,LKA136
X-2487,BRCA,LKA136
X-2487,BRCA,LKA136
X-2487,BRCA,LLM871
X-2487,BRCA,LLM871
X-2487,BRCA,LLM871
X-2487,BRCA,LLM871
X-2487,BRCA,LLM871
X-2487,BRCA,LLM871
X-2487,BRCA,LLM871
X-2487,BRCA,LLM871
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,binimetinib
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,paclitaxel
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,tamoxifen
X-2487,BRCA,trastuzumab
X-2487,BRCA,trastuzumab
X-2487,BRCA,trastuzumab
X-2487,BRCA,trastuzumab
X-2487,BRCA,trastuzumab
X-2487,BRCA,trastuzumab
X-2487,BRCA,trastuzumab
X-2487,BRCA,trastuzumab
X-2487,BRCA,untreated
X-2487,BRCA,untreated
X-2487,BRCA,untreated
X-2487,BRCA,untreated
X-2487,BRCA,untreated
X-2487,BRCA,untreated
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2487,BRCA,LFW527 + everolimus
X-2514,CRC,LFW527 + binimetinib
X-2514,CRC,LFW527 + binimetinib
X-2514,CRC,LFW527 + binimetinib
X-2514,CRC,LFW527 + binimetinib
X-2514,CRC,LFW527 + binimetinib
X-2514,CRC,LFW527 + binimetinib
X-2514,CRC,LFW527 + binimetinib
X-2524,BRCA,BGJ398
X-2524,BRCA,BGJ398
X-2524,BRCA,BGJ398
X-2524,BRCA,BGJ398
X-2524,BRCA,BGJ398
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BKM120
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LEE011
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,BYL719 + LJM716
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CGM097
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,CLR457
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,HDM201
X-2524,BRCA,INC424
X-2524,BRCA,INC424
X-2524,BRCA,INC424
X-2524,BRCA,INC424
X-2524,BRCA,INC424
X-2524,BRCA,INC424
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011 + everolimus
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LEE011
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LFA102
X-2524,BRCA,LJM716
X-2524,BRCA,LJM716
X-2524,BRCA,LJM716
X-2524,BRCA,LJM716
X-2524,BRCA,LJM716
X-2524,BRCA,LJM716
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LJM716 + trastuzumab
X-2524,BRCA,LKA136
X-2524,BRCA,LKA136
X-2524,BRCA,LKA136
X-2524,BRCA,LKA136
X-2524,BRCA,LKA136
X-2524,BRCA,LKA136
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,LLM871
X-2524,BRCA,binimetinib
X-2524,BRCA,binimetinib
X-2524,BRCA,binimetinib
X-2524,BRCA,binimetinib
X-2524,BRCA,binimetinib
X-2524,BRCA,binimetinib
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,paclitaxel
X-2524,BRCA,tamoxifen
X-2524,BRCA,tamoxifen
X-2524,BRCA,tamoxifen
X-2524,BRCA,tamoxifen
X-2524,BRCA,tamoxifen
X-2524,BRCA,tamoxifen
X-2524,BRCA,tamoxifen
X-2524,BRCA,trastuzumab
X-2524,BRCA,trastuzumab
X-2524,BRCA,trastuzumab
X-2524,BRCA,trastuzumab
X-2524,BRCA,trastuzumab
X-2524,BRCA,untreated
X-2524,BRCA,untreated
X-2524,BRCA,untreated
X-2524,BRCA,untreated
X-2524,BRCA,LFW527 + everolimus
X-2524,BRCA,LFW527 + everolimus
X-2524,BRCA,LFW527 + everolimus
X-2524,BRCA,LFW527 + everolimus
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,5FU
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BKM120 + LJC049
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab + encorafenib
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719 + cetuximab
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + LJM716
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + encorafenib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,BYL719 + binimetinib
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CGM097
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CKX620
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,CLR457
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,HDM201
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,cetuximab + encorafenib
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,LEE011
X-2538,CRC,encorafenib
X-2538,CRC,encorafenib
X-2538,CRC,encorafenib
X-2538,CRC,encorafenib
X-2538,CRC,encorafenib
X-2538,CRC,encorafenib
X-2538,CRC,encorafenib
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LJC049
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,LKA136
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,binimetinib
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2538,CRC,untreated
X-2564,PDAC,abraxane
X-2564,PDAC,abraxane
X-2564,PDAC,abraxane
X-2564,PDAC,abraxane
X-2564,PDAC,abraxane
X-2564,PDAC,abraxane
X-2564,PDAC,abraxane
X-2564,PDAC,abraxane
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + binimetinib
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120 + LDE225
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BKM120
X-2564,PDAC,BYL719
X-2564,PDAC,BYL719
